year,caseid,birthyr,gender4,sexuality,race,educ,comptype,votereg,inputstate,region,361,cit1,immstat,urbancity,ideo5,child18,employ,investor,pew_bornagain,pew_religimp,pew_churatd,pew_prayer,religpew,marstat,union,unionhh,ownhome,newsint,faminc_new,milstat_1,milstat_2,milstat_3,milstat_4,healthins_1,healthins_2,healthins_3,healthins_4,healthins_5,healthins_6
24,1244379387,4,4,1,1,4,1,1,51,3,6.0,1.0,5,3,5,2,1.0,1.0,1,1,1.0,1,1,5,3,4,3,2,97,2,2,2,1,1,2,2,2,2,2
24,1237166713,1,2,1,1,4,3,1,46,2,6.0,1.0,4,3,1,2,5.0,2.0,2,2,6.0,1,11,1,2,3,3,1,4,2,2,2,2,1,2,2,2,2,2
24,1238727093,2,1,1,1,2,3,1,51,3,6.0,1.0,5,1,3,1,5.0,2.0,2,4,6.0,7,11,1,3,3,1,1,6,2,2,2,2,1,1,2,2,2,2
24,1237523121,2,1,1,1,2,3,1,12,3,6.0,1.0,4,4,4,2,5.0,2.0,1,2,4.0,3,1,1,3,3,1,2,5,2,2,1,2,2,1,2,2,2,2
24,1240765531,2,2,1,1,2,2,1,27,2,6.0,1.0,4,1,5,2,5.0,1.0,2,1,3.0,1,2,1,3,3,1,2,97,2,2,2,1,2,1,2,1,2,2
24,1242409921,2,2,1,6,6,3,1,36,1,6.0,1.0,3,2,3,2,5.0,1.0,2,2,5.0,1,12,1,2,2,1,1,11,2,2,2,1,1,1,2,2,2,2
24,1238853943,2,2,1,1,2,1,1,42,1,6.0,1.0,5,1,3,2,5.0,2.0,2,3,4.0,2,1,4,3,3,2,2,4,2,2,2,1,2,1,2,2,2,2
24,1239285853,4,1,3,1,3,2,1,40,3,6.0,1.0,5,2,5,2,1.0,1.0,1,2,7.0,1,1,6,3,3,1,1,11,2,2,2,2,1,2,2,2,2,2
24,1239800619,2,1,3,1,5,1,1,51,3,6.0,1.0,4,1,2,2,5.0,1.0,2,4,6.0,5,11,1,3,3,1,1,10,2,2,2,2,1,1,2,2,2,2
24,1242545621,4,1,3,3,3,1,1,30,4,6.0,1.0,3,2,2,2,1.0,2.0,2,4,5.0,6,11,5,1,3,2,1,7,2,2,2,2,1,2,2,2,2,2
24,1239967367,4,1,1,1,3,1,1,36,1,6.0,1.0,5,2,3,2,1.0,1.0,2,4,6.0,7,12,1,1,3,1,2,10,2,2,2,1,1,2,2,2,2,2
24,1240738573,3,1,1,2,5,3,1,9,1,6.0,1.0,1,2,2,2,9.0,1.0,2,2,3.0,2,1,5,3,3,1,1,4,2,2,2,2,2,1,2,2,2,2
24,1247685607,3,1,1,2,2,2,1,13,3,3.0,1.0,5,1,2,2,4.0,2.0,2,4,6.0,7,10,5,3,4,2,1,2,2,2,2,2,2,2,2,2,2,1
24,1240001285,2,2,1,1,3,3,1,6,4,6.0,1.0,3,1,1,2,2.0,1.0,2,4,6.0,7,9,1,3,3,1,1,9,2,2,2,2,2,2,2,1,2,2
24,1236752993,2,1,1,1,2,1,1,31,2,6.0,1.0,5,1,2,2,5.0,1.0,2,2,2.0,2,2,1,1,3,1,1,7,2,2,2,1,2,1,2,2,2,2
24,1239899627,2,1,1,1,3,3,1,54,3,6.0,1.0,5,3,4,2,6.0,2.0,1,1,1.0,1,1,1,3,2,1,1,6,2,2,2,2,2,1,2,2,2,2
24,1237858373,2,1,1,1,4,3,1,12,3,6.0,1.0,5,4,5,2,5.0,2.0,1,1,2.0,1,1,1,3,2,1,1,9,2,2,1,2,1,1,2,2,2,2
24,1241838411,2,2,1,3,2,3,1,4,4,6.0,1.0,3,4,5,2,5.0,2.0,1,1,1.0,3,1,3,3,3,1,4,4,2,2,2,2,2,1,2,1,2,2
24,1239325465,3,2,1,1,4,3,1,36,1,6.0,1.0,5,1,3,2,6.0,2.0,2,4,6.0,7,11,6,3,3,3,1,97,2,2,2,1,2,1,2,2,2,2
24,1235020261,2,1,1,1,5,1,1,55,2,6.0,1.0,5,2,4,2,5.0,1.0,2,2,4.0,5,1,1,2,3,1,1,97,2,2,2,1,2,2,2,1,2,2
24,1247684153,4,1,1,1,5,1,1,12,3,5.0,1.0,3,4,4,2,1.0,2.0,2,2,2.0,2,2,1,3,3,1,1,13,2,2,2,2,1,2,2,2,2,2
24,1236785301,4,1,1,4,5,3,2,37,3,4.0,2.0,2,3,3,1,1.0,1.0,2,2,3.0,2,2,1,3,3,1,2,12,2,2,2,2,1,2,2,2,2,2
24,1256152997,3,1,1,1,5,2,1,39,2,6.0,1.0,5,2,4,1,1.0,1.0,1,1,4.0,2,1,1,3,1,1,1,12,2,2,1,1,1,2,2,2,2,2
24,1245599083,2,1,1,1,5,2,1,6,4,6.0,1.0,5,2,5,2,1.0,1.0,1,1,2.0,2,1,1,2,3,1,1,10,2,2,2,2,1,2,2,2,2,2
24,1240377817,3,1,4,1,6,1,1,51,3,6.0,1.0,5,1,3,1,1.0,1.0,2,2,2.0,4,2,1,3,3,1,2,10,2,2,2,2,1,2,2,2,2,2
24,1237756843,4,1,1,1,4,1,1,24,3,6.0,1.0,5,2,3,1,1.0,1.0,2,4,6.0,7,10,1,2,2,1,2,12,2,2,1,2,1,1,2,2,2,2
24,1243370103,3,1,1,1,2,1,1,13,3,6.0,1.0,5,2,1,2,2.0,2.0,2,4,6.0,7,11,5,3,3,1,2,3,2,2,2,2,2,2,2,2,2,1
24,1239481679,2,2,1,1,2,1,1,29,2,6.0,1.0,5,2,3,2,5.0,2.0,2,4,6.0,7,9,3,3,3,2,2,5,2,2,2,2,2,1,2,2,2,2
24,1236988715,2,2,1,2,3,3,1,41,4,6.0,1.0,5,2,3,2,1.0,2.0,2,2,6.0,1,11,1,1,3,1,2,97,2,2,2,1,2,2,2,2,2,1
24,1241207127,2,1,6,1,3,3,1,32,4,6.0,1.0,5,2,3,2,5.0,2.0,1,1,5.0,5,1,4,3,3,1,7,3,2,2,2,2,2,1,2,2,2,2
24,1232260693,1,2,1,1,5,3,1,6,4,6.0,1.0,5,1,1,2,5.0,1.0,2,2,3.0,5,10,2,2,3,1,1,97,2,2,2,2,2,1,2,2,2,2
24,1242844317,2,1,1,1,6,3,1,13,3,6.0,1.0,5,2,4,2,5.0,1.0,2,3,5.0,6,2,1,2,3,1,1,10,2,2,2,1,1,1,2,2,2,2
24,1242484613,2,2,1,1,3,1,1,12,3,6.0,1.0,5,4,4,2,6.0,2.0,1,1,2.0,1,3,1,3,3,1,3,5,2,2,2,1,2,2,2,1,2,2
24,1239736857,2,2,1,1,3,1,1,37,3,6.0,1.0,1,2,5,2,5.0,1.0,1,1,4.0,1,1,3,3,3,2,2,3,2,2,2,2,2,1,2,2,2,2
24,1239197169,1,2,1,1,2,3,1,6,4,6.0,1.0,5,4,2,2,5.0,2.0,2,4,6.0,7,9,1,2,2,2,1,7,2,2,2,1,1,2,2,2,2,2
24,1232466975,3,2,1,1,5,1,1,8,4,6.0,1.0,4,4,1,2,2.0,2.0,2,4,6.0,7,9,5,3,3,3,1,1,2,2,2,1,2,1,2,2,2,2
24,1242857791,3,1,4,1,3,1,1,12,3,3.0,1.0,5,2,5,2,1.0,1.0,2,2,5.0,5,2,5,3,3,2,1,7,2,1,1,1,1,2,2,2,2,2
24,1243836819,2,1,3,1,5,1,1,21,3,5.0,1.0,5,4,4,2,6.0,2.0,2,4,5.0,1,11,5,3,3,1,3,2,2,2,2,1,2,1,2,2,2,2
24,1234964407,2,2,1,1,2,1,3,39,2,6.0,1.0,5,4,6,2,5.0,2.0,2,2,5.0,1,1,1,3,2,1,4,4,2,2,2,1,2,1,2,2,2,2
24,1249677517,4,1,1,1,3,3,1,49,4,6.0,1.0,4,2,1,2,1.0,1.0,2,4,6.0,7,9,1,3,3,1,2,11,2,2,2,2,1,2,2,2,2,2
24,1238878425,3,1,1,6,2,1,1,22,3,5.0,1.0,3,3,3,2,6.0,2.0,1,3,5.0,1,12,3,3,3,2,3,1,2,2,2,2,2,1,2,2,2,2
24,1238287493,2,1,1,1,2,2,1,18,2,6.0,1.0,5,4,4,2,5.0,1.0,1,1,5.0,3,1,1,1,3,1,2,97,2,2,2,2,1,1,2,2,2,2
24,1237531087,4,1,1,4,4,1,1,15,4,6.0,1.0,5,2,3,1,1.0,1.0,2,2,2.0,3,7,1,3,3,1,1,11,2,2,2,2,1,2,2,2,2,2
24,1239739863,3,1,1,2,2,3,1,36,1,5.0,1.0,3,1,2,2,5.0,2.0,2,4,6.0,7,10,5,3,3,2,1,2,2,2,2,1,2,1,2,2,2,2
24,1237242627,2,1,1,4,2,3,1,15,4,6.0,1.0,4,2,6,2,5.0,1.0,2,4,6.0,7,11,1,2,2,1,3,8,2,2,2,2,2,1,2,2,2,2
24,1238398129,1,2,1,1,2,3,1,46,2,6.0,1.0,4,5,3,2,5.0,1.0,1,2,4.0,2,2,1,3,3,1,2,8,2,2,2,2,2,1,2,2,2,2
24,1239681393,4,1,1,1,2,3,1,34,1,6.0,1.0,5,3,2,2,2.0,2.0,2,3,6.0,7,2,5,3,3,2,1,2,2,2,2,1,2,1,2,2,2,2
24,1242451741,3,1,1,1,5,1,1,21,3,6.0,1.0,5,4,2,2,4.0,1.0,2,4,6.0,7,9,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2
24,1255814317,1,1,3,1,3,3,1,6,4,6.0,1.0,5,1,2,2,5.0,2.0,2,4,6.0,7,10,1,3,2,1,1,97,2,2,1,2,2,1,2,2,2,2
24,1255877109,1,1,1,1,6,2,1,48,3,6.0,1.0,4,2,3,2,5.0,1.0,2,1,2.0,1,1,1,1,3,1,1,13,2,2,1,1,1,1,2,2,2,2
24,1238594717,2,2,1,2,2,1,1,13,3,6.0,1.0,5,1,2,2,1.0,2.0,1,1,6.0,3,11,6,3,1,2,3,3,2,2,2,2,2,1,2,2,2,2
24,1240495173,4,2,1,2,2,1,1,48,3,6.0,1.0,1,2,2,1,4.0,2.0,2,2,6.0,7,12,5,3,3,2,1,3,2,2,2,2,2,2,2,2,2,1
24,1242967077,1,1,1,1,5,3,1,36,1,6.0,1.0,4,2,4,2,2.0,1.0,2,3,5.0,5,2,1,2,2,2,2,10,2,2,1,1,1,1,2,1,2,2
24,1242883471,3,1,4,1,3,1,1,4,4,6.0,1.0,5,2,4,2,4.0,2.0,2,3,5.0,6,2,3,3,3,1,1,12,2,2,2,1,2,2,2,2,2,1
24,1255907015,2,1,1,1,5,3,1,6,4,6.0,1.0,5,2,4,2,5.0,1.0,2,2,6.0,6,1,4,2,3,1,1,5,2,2,2,1,2,2,2,1,2,2
24,1236646015,4,2,1,1,2,3,1,18,2,6.0,1.0,5,4,1,2,2.0,2.0,2,2,6.0,6,11,5,3,3,1,2,3,2,2,2,2,2,2,2,2,2,1
24,1238953301,2,1,1,1,3,1,1,27,2,6.0,1.0,5,2,5,2,5.0,1.0,1,1,2.0,1,1,1,3,2,1,1,8,2,2,2,1,2,1,2,2,2,2
24,1259387173,2,1,1,7,2,3,1,40,3,6.0,1.0,5,4,4,2,1.0,1.0,1,1,5.0,3,1,1,3,3,1,1,97,2,2,2,1,1,2,2,2,2,2
24,1232131263,4,2,5,1,5,3,1,55,2,2.0,1.0,5,2,1,2,1.0,2.0,2,4,6.0,6,11,5,3,3,2,3,5,2,2,2,2,1,2,2,2,2,2
24,1240431559,3,2,1,1,5,1,1,13,3,6.0,1.0,1,2,2,2,1.0,1.0,2,3,6.0,6,11,1,3,2,1,1,12,2,2,2,2,1,2,2,2,2,2
24,1242548791,2,2,1,1,6,3,1,6,4,6.0,1.0,4,2,4,2,2.0,2.0,2,1,1.0,1,2,4,3,3,1,1,4,2,2,2,1,2,1,2,2,2,2
24,1235026755,3,1,3,1,6,3,1,13,3,5.0,1.0,5,2,2,2,9.0,1.0,2,4,6.0,6,10,1,3,3,1,1,11,2,2,2,1,1,2,2,2,2,2
24,1232659739,2,2,1,1,6,3,1,6,4,5.0,1.0,4,1,3,2,5.0,1.0,2,2,3.0,2,2,4,3,3,2,1,8,2,2,2,1,2,1,2,2,2,2
24,1240489041,3,2,1,1,6,1,1,51,3,6.0,1.0,5,3,4,2,5.0,1.0,2,1,1.0,3,12,1,3,3,1,2,11,2,2,2,2,1,2,2,2,2,2
24,1242547351,1,2,1,1,3,2,1,12,3,6.0,1.0,5,1,3,2,5.0,2.0,2,4,6.0,7,9,1,3,3,1,1,4,2,2,2,1,2,1,2,2,2,2
24,1243429641,3,2,1,1,4,1,1,39,2,4.0,1.0,5,2,4,2,7.0,2.0,1,1,5.0,1,1,3,3,3,2,3,2,2,2,2,1,2,1,2,2,2,2
24,1246469937,3,2,1,1,5,3,1,29,2,6.0,1.0,5,2,4,1,7.0,1.0,2,1,2.0,1,12,1,3,3,1,4,11,2,2,2,1,1,2,2,2,2,2
24,1240280699,4,2,1,1,4,1,1,51,3,6.0,1.0,5,4,4,1,2.0,2.0,2,4,6.0,6,11,1,3,3,1,1,7,2,2,2,1,1,2,2,2,2,2
24,1236251277,3,1,3,1,2,2,1,27,2,5.0,1.0,5,2,3,2,2.0,2.0,2,2,5.0,2,1,6,3,4,2,1,8,2,2,2,1,1,2,2,2,2,2
24,1237367055,3,1,1,1,3,3,1,6,4,6.0,1.0,4,3,3,1,1.0,1.0,2,4,5.0,7,5,1,3,3,1,1,13,2,2,2,2,2,2,2,1,2,2
24,1237705363,4,2,1,1,5,1,2,39,2,5.0,1.0,5,1,4,1,7.0,2.0,2,4,6.0,5,11,1,3,3,1,4,8,2,2,2,2,2,2,2,1,2,2
24,1243805855,4,2,1,3,4,1,1,48,3,6.0,1.0,3,2,5,1,7.0,2.0,2,2,4.0,2,2,1,3,3,1,2,13,2,2,2,2,1,2,2,2,2,2
24,1239654293,4,2,1,1,5,3,1,53,4,6.0,1.0,4,4,4,1,1.0,1.0,2,1,4.0,3,5,1,3,3,1,1,9,2,2,2,1,1,2,2,2,2,2
24,1255867599,2,1,1,1,5,2,1,45,3,6.0,1.0,5,2,4,2,5.0,1.0,1,1,5.0,1,1,1,3,3,1,1,5,2,2,1,2,2,1,2,2,2,2
24,1244609507,3,2,1,5,4,3,1,40,3,5.0,1.0,4,1,3,2,1.0,2.0,1,1,5.0,1,12,1,3,3,1,3,9,2,2,2,1,2,2,2,2,2,1
24,1255813041,1,1,1,1,6,3,1,12,3,6.0,1.0,4,2,4,2,5.0,1.0,2,1,2.0,6,5,4,2,3,1,1,10,2,2,1,2,1,1,2,2,2,2
24,1240432537,2,1,1,6,6,1,1,18,2,6.0,1.0,3,4,3,2,2.0,1.0,2,2,5.0,1,1,1,3,3,1,2,10,2,2,2,2,1,2,2,2,2,2
24,1232901343,2,1,1,1,4,3,1,45,3,6.0,1.0,3,4,4,2,5.0,2.0,2,1,6.0,3,1,1,3,3,1,2,5,2,2,1,1,2,1,2,1,2,2
24,1242428295,2,1,1,1,5,1,1,27,2,6.0,1.0,4,2,2,2,5.0,1.0,1,1,4.0,1,1,5,2,2,1,1,10,2,2,1,2,2,1,2,1,2,2
24,1239708297,2,1,1,1,5,3,1,47,3,6.0,1.0,5,2,4,2,5.0,2.0,1,1,5.0,3,1,1,2,3,1,4,6,2,2,2,2,2,1,2,2,2,2
24,1243813831,2,1,1,1,6,3,1,34,1,6.0,1.0,4,2,4,2,5.0,1.0,2,1,2.0,2,2,4,3,3,1,1,14,2,2,1,1,1,1,2,2,2,2
24,1245254991,2,2,1,1,3,3,1,6,4,6.0,1.0,3,2,3,2,5.0,1.0,2,3,6.0,2,2,4,2,2,1,2,6,2,2,2,1,2,1,2,2,2,2
24,1243819661,1,1,1,1,5,1,1,29,2,6.0,1.0,5,2,5,2,5.0,1.0,2,3,6.0,7,1,4,2,2,1,1,97,2,2,1,2,1,2,2,2,2,2
24,1243765111,3,2,2,1,6,3,1,17,2,5.0,1.0,5,2,2,2,1.0,1.0,2,4,6.0,7,9,1,1,3,1,2,8,2,2,2,1,1,2,2,2,2,2
24,1238212895,3,1,4,1,3,3,1,6,4,4.0,1.0,5,1,1,2,5.0,1.0,1,3,5.0,5,1,5,3,3,2,4,2,2,2,2,2,2,1,2,2,2,2
24,1240345583,2,2,1,6,3,1,1,31,2,1.0,1.0,5,1,5,2,5.0,2.0,2,4,5.0,7,12,4,3,3,2,2,1,2,1,2,1,2,1,2,2,2,2
24,1245365807,2,2,1,1,2,1,1,36,1,5.0,1.0,4,4,3,2,7.0,1.0,2,2,5.0,6,2,1,3,2,1,3,11,2,2,2,1,1,2,2,2,2,2
24,1245048297,2,1,1,1,5,3,1,39,2,6.0,1.0,5,3,4,2,5.0,1.0,1,1,2.0,1,1,1,3,3,1,1,4,2,1,2,2,2,1,2,2,2,2
24,1240196123,3,2,1,1,3,1,1,36,1,2.0,1.0,5,1,3,2,4.0,2.0,1,1,2.0,1,1,1,2,3,2,1,97,2,2,2,2,2,1,2,2,2,2
24,1242502419,2,1,1,1,5,3,1,37,3,4.0,1.0,4,1,3,2,5.0,1.0,2,2,4.0,7,1,1,3,3,1,1,13,2,2,1,2,1,1,2,2,2,2
24,1232691029,1,1,1,1,4,3,1,18,2,6.0,1.0,5,3,5,2,5.0,1.0,1,1,4.0,2,1,1,3,3,1,1,9,2,2,2,1,2,1,2,2,2,2
24,1240619599,1,1,1,1,4,3,1,34,1,4.0,1.0,4,2,5,2,5.0,2.0,2,3,5.0,5,2,1,2,1,2,1,10,2,2,2,2,1,2,2,2,2,2
24,1232523251,2,1,1,5,6,3,1,41,4,5.0,1.0,5,1,3,2,5.0,1.0,2,3,5.0,5,1,1,3,3,1,2,10,2,2,2,2,2,1,2,2,2,2
24,1237706473,2,2,1,1,2,3,1,9,1,6.0,1.0,4,3,3,2,1.0,2.0,2,4,6.0,7,11,5,1,3,1,2,6,2,2,2,2,1,2,2,2,2,2
24,1238734205,2,1,1,7,1,3,1,1,3,6.0,1.0,5,1,3,2,5.0,2.0,1,1,2.0,1,12,1,3,3,2,1,2,2,2,2,2,2,2,2,1,2,2
24,1247685363,2,2,1,2,3,3,1,51,3,4.0,1.0,5,2,2,2,7.0,2.0,1,3,6.0,2,1,1,3,3,1,2,14,2,2,2,1,1,2,2,2,2,2
24,1240738351,2,2,1,1,2,3,3,39,2,6.0,1.0,5,4,6,2,1.0,2.0,2,3,7.0,8,11,1,3,3,1,3,5,2,2,2,1,2,1,2,2,2,2
24,1238897483,2,1,1,1,5,3,1,17,2,6.0,1.0,5,2,5,2,5.0,1.0,2,1,5.0,1,2,1,3,3,1,1,9,2,2,2,1,2,1,2,1,2,2
24,1242475779,2,2,1,1,5,2,1,19,2,6.0,1.0,5,1,3,2,5.0,1.0,2,3,5.0,6,1,3,3,3,1,1,6,2,2,2,1,2,1,2,2,2,2
24,1243712053,2,1,3,1,6,3,1,6,4,6.0,1.0,4,1,2,2,5.0,1.0,2,4,6.0,7,11,5,3,3,2,1,9,2,2,2,2,1,1,2,2,2,2
24,1242428309,1,1,1,1,6,3,1,6,4,6.0,1.0,3,2,2,2,5.0,1.0,2,4,6.0,7,5,1,3,3,1,1,8,2,2,1,2,2,1,2,2,2,2
24,1242352985,2,1,1,1,3,3,1,53,4,6.0,1.0,5,2,2,2,5.0,1.0,2,4,6.0,7,9,1,3,3,1,2,13,2,2,1,1,1,1,2,2,2,2
24,1255869023,2,1,1,1,5,3,1,39,2,2.0,1.0,4,1,1,2,5.0,2.0,2,4,6.0,7,9,6,3,2,2,1,3,2,2,2,2,2,1,2,2,2,2
24,1246402981,2,2,1,3,2,2,1,48,3,6.0,1.0,4,1,3,2,3.0,1.0,2,2,4.0,3,2,3,3,3,2,3,7,2,2,2,1,2,2,2,2,2,1
24,1242526065,2,1,1,1,5,3,1,18,2,6.0,1.0,5,4,3,2,5.0,1.0,2,3,5.0,5,1,1,2,3,1,1,8,2,2,2,1,2,1,2,2,2,2
24,1236715881,2,1,1,1,5,2,1,9,1,6.0,1.0,4,2,3,2,1.0,1.0,2,3,5.0,2,5,1,3,2,1,3,9,2,2,2,1,1,2,2,2,2,2
24,1246413897,1,1,1,3,5,3,1,12,3,6.0,1.0,1,2,3,2,5.0,2.0,1,2,5.0,2,1,1,3,3,2,1,5,2,2,2,2,2,1,2,2,2,2
24,1238135741,1,1,1,1,6,1,1,42,1,6.0,1.0,5,1,4,2,5.0,1.0,2,2,4.0,1,2,1,3,2,1,2,97,2,2,1,2,2,1,2,2,2,2
24,1242878645,1,2,1,1,5,1,1,6,4,6.0,1.0,4,2,3,2,5.0,1.0,2,1,2.0,3,2,4,2,2,1,1,10,2,2,2,1,1,1,2,2,2,2
24,1237402931,1,1,3,1,6,3,1,55,2,6.0,1.0,5,4,3,2,5.0,1.0,2,2,5.0,1,12,5,2,3,1,1,11,2,2,2,2,1,2,2,2,2,2
24,1240378909,1,2,1,2,6,3,1,6,4,4.0,1.0,5,1,3,2,5.0,2.0,2,3,6.0,8,11,3,2,3,2,1,97,2,2,2,1,2,1,2,1,2,2
24,1245141249,1,1,1,1,5,2,1,41,4,6.0,1.0,4,4,5,2,5.0,1.0,2,3,5.0,5,11,4,2,3,1,1,3,2,2,1,2,2,1,2,2,2,2
24,1255210837,1,1,1,1,6,3,1,4,4,6.0,1.0,5,2,5,2,5.0,1.0,2,3,5.0,6,1,1,3,3,1,1,9,2,2,1,2,2,1,2,2,2,2
24,1242821929,2,1,1,1,4,3,1,6,4,3.0,1.0,5,2,3,2,5.0,1.0,2,2,3.0,3,1,1,2,2,1,1,13,2,1,2,2,1,1,2,2,2,2
24,1241043077,3,1,1,1,5,3,1,6,4,6.0,1.0,5,2,2,2,1.0,1.0,2,4,6.0,7,10,5,3,3,2,1,5,2,2,2,1,2,2,2,1,2,2
24,1244994681,2,1,1,1,6,3,1,6,4,6.0,1.0,4,2,2,2,1.0,1.0,2,4,6.0,7,9,1,1,3,1,1,9,2,2,2,1,1,2,2,1,2,2
24,1238028345,2,1,1,1,3,2,1,20,2,6.0,1.0,4,2,4,2,5.0,1.0,2,1,6.0,5,1,1,3,3,1,2,9,2,2,2,2,2,1,2,2,2,2
24,1238092869,3,1,1,1,5,3,1,47,3,6.0,1.0,5,4,2,2,1.0,1.0,2,4,6.0,7,9,6,3,3,1,1,6,2,2,2,1,1,2,2,2,2,2
24,1255791067,1,1,1,1,5,3,1,53,4,6.0,1.0,4,4,5,2,5.0,1.0,1,1,1.0,1,1,1,3,3,1,1,10,2,2,2,2,2,1,2,1,2,2
24,1243819879,2,1,1,1,6,3,1,10,3,4.0,1.0,4,4,3,2,5.0,1.0,2,4,6.0,6,11,1,3,2,1,1,10,2,2,2,1,1,1,2,2,2,2
24,1232593445,2,1,1,1,5,1,1,1,3,6.0,1.0,5,2,4,2,5.0,1.0,2,2,2.0,1,1,1,3,3,1,1,8,2,2,1,1,1,1,2,2,2,2
24,1238835965,2,2,1,2,4,3,1,45,3,6.0,1.0,5,4,3,2,2.0,1.0,1,1,3.0,1,1,2,3,3,1,4,2,2,2,2,2,2,2,2,1,2,2
24,1232594207,1,2,1,1,5,2,1,41,4,4.0,1.0,4,1,1,2,5.0,1.0,2,4,5.0,6,11,1,3,2,2,2,8,2,2,2,2,2,1,2,1,2,2
24,1237465331,2,1,1,1,3,2,1,12,3,5.0,1.0,5,2,3,2,6.0,2.0,2,2,5.0,3,1,3,2,3,2,1,10,2,2,1,1,2,1,2,2,2,2
24,1245371925,3,2,1,1,5,3,1,46,2,6.0,1.0,5,1,5,2,1.0,1.0,1,1,2.0,1,1,3,3,3,1,1,9,2,2,2,2,1,2,2,2,2,2
24,1244309723,3,1,1,1,5,3,1,55,2,6.0,1.0,5,4,3,2,6.0,2.0,2,1,5.0,2,2,3,3,3,1,1,7,2,2,1,1,2,1,2,2,2,2
24,1236786909,2,2,1,1,2,2,1,47,3,6.0,1.0,5,1,3,2,5.0,1.0,2,2,5.0,3,1,1,3,2,1,1,8,2,2,2,1,2,1,2,2,2,2
24,1240352297,1,1,1,1,5,3,1,21,3,4.0,1.0,4,3,2,2,5.0,1.0,2,4,6.0,7,2,1,3,3,2,1,9,2,2,2,2,2,1,2,1,2,2
24,1247683769,1,1,1,7,6,1,1,6,4,6.0,1.0,5,1,4,2,1.0,1.0,1,1,1.0,1,1,4,3,3,1,1,8,2,2,1,1,2,1,2,1,2,2
24,1242860853,2,1,1,1,5,1,1,37,3,6.0,1.0,4,2,4,2,5.0,1.0,2,2,3.0,5,2,1,3,3,1,1,11,2,2,2,2,2,1,2,2,2,2
24,1246594737,3,1,1,1,5,1,1,22,3,6.0,1.0,5,4,4,1,1.0,1.0,1,2,2.0,3,1,1,2,3,1,2,7,2,2,2,1,2,2,2,1,2,2
24,1242387381,2,1,1,1,2,3,1,22,3,6.0,1.0,5,4,5,2,1.0,1.0,1,1,1.0,1,1,3,3,3,1,1,5,2,2,2,1,2,1,2,2,2,2
24,1237559487,1,1,3,1,3,3,1,48,3,5.0,1.0,5,4,4,2,6.0,2.0,2,4,6.0,7,11,3,3,3,1,1,8,2,2,1,2,2,1,2,2,2,2
24,1235540329,1,1,1,1,2,3,1,6,4,6.0,1.0,1,2,3,2,5.0,1.0,2,4,6.0,7,5,1,3,3,1,2,11,2,2,1,2,2,1,2,2,2,2
24,1246158797,4,2,4,1,3,1,1,42,1,5.0,1.0,5,4,3,1,7.0,1.0,2,1,4.0,3,2,5,3,3,2,1,7,2,2,2,1,2,1,2,2,2,2
24,1242431895,1,1,1,1,5,3,1,53,4,6.0,1.0,5,4,5,2,5.0,1.0,2,3,6.0,6,12,5,3,3,1,1,13,2,2,1,2,2,1,2,2,2,2
24,1245255621,3,2,1,1,2,3,1,42,1,6.0,1.0,4,4,4,2,6.0,2.0,2,4,6.0,7,11,1,3,3,1,2,9,2,2,2,2,2,1,2,2,2,2
24,1237955145,3,1,1,1,5,3,1,12,3,5.0,1.0,4,2,4,2,1.0,1.0,2,3,4.0,6,7,1,2,2,1,1,11,2,2,1,1,2,2,2,1,2,2
24,1245236075,2,1,1,1,5,1,1,36,1,5.0,1.0,4,2,4,2,1.0,1.0,2,1,5.0,4,2,1,1,3,1,1,8,2,2,2,2,1,2,2,2,2,2
24,1240610621,4,2,1,1,5,1,1,41,4,6.0,1.0,5,3,4,1,2.0,1.0,2,1,2.0,1,3,1,3,3,1,1,12,2,2,2,2,1,2,2,2,2,2
24,1232451787,3,2,1,4,5,3,1,41,4,6.0,1.0,1,1,2,2,1.0,2.0,2,3,5.0,6,2,1,3,3,1,1,10,2,2,2,2,1,2,2,2,2,2
24,1244870453,2,1,5,1,2,1,1,28,3,6.0,1.0,5,4,3,2,5.0,2.0,1,1,1.0,1,1,5,3,3,1,1,2,2,2,1,2,2,1,2,2,2,2
24,1241283971,4,2,1,2,3,1,2,12,3,6.0,1.0,5,1,6,1,2.0,2.0,2,3,5.0,2,11,1,3,3,2,4,4,2,2,2,2,2,2,2,2,2,1
24,1256295341,3,1,1,1,5,3,1,12,3,6.0,1.0,5,4,4,2,1.0,1.0,1,1,2.0,2,1,1,3,2,1,1,10,2,2,2,1,1,2,2,2,2,2
24,1237161883,2,2,1,1,6,2,1,42,1,6.0,1.0,4,4,3,2,5.0,1.0,2,1,2.0,2,2,1,1,1,1,1,97,2,2,2,1,1,1,2,2,2,2
24,1240404173,1,1,1,1,2,3,1,36,1,6.0,1.0,4,2,4,2,5.0,1.0,2,2,2.0,6,2,1,3,3,1,2,6,2,2,1,2,2,1,2,2,2,2
24,1242970293,2,1,1,1,6,3,1,6,4,4.0,1.0,5,1,3,2,5.0,1.0,1,2,4.0,5,1,3,2,3,2,1,10,2,2,2,2,2,1,2,2,2,2
24,1236885887,3,1,1,2,5,1,1,32,4,6.0,1.0,1,2,3,2,1.0,1.0,1,1,2.0,1,1,1,3,3,1,1,12,2,2,2,2,1,2,2,2,2,2
