community,size,avg_to_centroid_sim,mean_pair_sim,min_pair_sim
129,30,0.9266666666666666,0.8634482758620693,0.8
132,30,0.9433333333333334,0.9036781609195405,0.8
133,30,0.98,0.9618390804597701,0.8
134,30,0.9233333333333333,0.8880459770114945,0.7
137,30,0.9266666666666666,0.8726436781609196,0.6
138,30,0.9366666666666666,0.8917241379310347,0.8
139,30,0.9966666666666667,0.9933333333333334,0.9
140,30,0.9366666666666666,0.9229885057471265,0.8
143,30,0.9966666666666667,0.9933333333333334,0.9
145,30,0.9166666666666666,0.8622988505747128,0.6
147,30,0.9866666666666667,0.973793103448276,0.8
149,30,0.9866666666666667,0.9742528735632184,0.8
150,30,0.91,0.8388505747126438,0.4
152,30,0.9266666666666666,0.9048275862068967,0.8
153,30,0.8966666666666666,0.8278160919540231,0.6
