community,size,avg_to_centroid_sim,mean_pair_sim,min_pair_sim
112,30,0.7088888888888889,0.6206896551724138,0.19999999999999996
113,30,0.6777777777777778,0.5829885057471265,0.2666666666666667
117,30,0.8666666666666667,0.7875862068965518,0.4666666666666667
119,30,0.6444444444444445,0.5403831417624521,0.19999999999999996
120,30,0.7444444444444445,0.6320306513409962,0.2666666666666667
123,30,0.7888888888888889,0.681992337164751,0.19999999999999996
129,30,0.7177777777777778,0.6118007662835249,0.19999999999999996
132,30,0.7977777777777778,0.7095785440613026,0.33333333333333337
133,30,0.7355555555555555,0.6461302681992337,0.33333333333333337
134,30,0.8088888888888889,0.733639846743295,0.4
137,30,0.8666666666666667,0.775632183908046,0.4666666666666667
138,30,0.7333333333333334,0.630344827586207,0.19999999999999996
139,30,0.7999999999999999,0.7149425287356321,0.2666666666666667
140,30,0.7866666666666666,0.7250574712643678,0.4
143,30,0.8244444444444444,0.739616858237548,0.4
145,30,0.7244444444444444,0.6162452107279693,0.19999999999999996
147,30,0.9133333333333333,0.8576245210727971,0.4666666666666667
149,30,0.8155555555555556,0.735632183908046,0.4
150,30,0.6777777777777778,0.5695019157088123,0.19999999999999996
152,30,0.7555555555555555,0.6447509578544062,0.2666666666666667
153,30,0.76,0.666513409961686,0.33333333333333337
